ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.003145,-0.00013725,0.0022219,-0.00072338,-0.0011768,23:05.9
0.0030698,-0.00017142,0.0021719,-0.00071742,-0.0011754,23:05.9
0.0031562,-0.00019792,0.0021282,-0.00073508,-0.0012149,23:05.9
0.0034353,-0.00021007,0.0020442,-0.0008038,-0.0013162,23:05.9
0.003742,-0.0001082,0.0020384,-0.00085144,-0.0013668,23:05.9
0.0040109,5.59E-05,0.0020969,-0.00086344,-0.0013615,23:05.9
0.0042271,0.00018114,0.0021172,-0.00081626,-0.0013174,23:05.9
0.0041444,0.00026466,0.002102,-0.00070335,-0.001217,23:05.9
0.0038458,0.00029365,0.0020573,-0.00062246,-0.0011212,23:05.9
0.0035149,0.0002286,0.0019884,-0.00055235,-0.001046,23:05.9
0.0031199,7.29E-05,0.0018845,-0.00051902,-0.001017,23:05.9
0.002993,2.10E-06,0.0017845,-0.00054367,-0.0010388,23:06.0
0.0032531,9.46E-05,0.0017203,-0.0005515,-0.001057,23:06.0
0.0035124,0.00016992,0.0016851,-0.00061976,-0.0011027,23:06.0
0.0037562,0.00020569,0.0017067,-0.00072267,-0.0011712,23:06.0
0.003886,0.0001464,0.0016788,-0.00080241,-0.0012254,23:06.0
0.003847,0.00011378,0.0016297,-0.0008347,-0.0012093,23:06.0
0.0040291,0.00047468,0.0017199,-0.00069336,-0.0010368,23:06.0
0.0040668,0.00079394,0.0017821,-0.00053239,-0.00083849,23:06.0
0.0035659,0.00060914,0.0016927,-0.00052034,-0.00077315,23:06.0
0.002992,0.00025235,0.0015304,-0.00061933,-0.00084027,23:06.0
0.0026201,-8.40E-05,0.0013476,-0.00079123,-0.00096943,23:06.0
0.0025523,-0.00028879,0.0012495,-0.00090701,-0.0010517,23:06.0
0.0028197,-0.00024978,0.0012329,-0.00098285,-0.0011104,23:06.0
0.0031595,-0.00015815,0.0012119,-0.0010822,-0.0011639,23:06.0
0.0033831,-8.39E-05,0.0011887,-0.0011347,-0.0011659,23:06.0
0.0034447,2.05E-05,0.0011734,-0.0011353,-0.0011342,23:06.0
0.0033221,7.18E-05,0.0011288,-0.0010832,-0.0010503,23:06.0
0.0030678,0.00010024,0.0010317,-0.00099973,-0.00093021,23:06.0
0.0028796,0.00022286,0.00095728,-0.00088524,-0.00078584,23:06.0
0.0028103,0.00033932,0.00090578,-0.00078194,-0.00065393,23:06.0
0.0027591,0.00033528,0.00080626,-0.0008129,-0.00066124,23:06.0
0.0027653,0.00022334,0.00069199,-0.00092234,-0.00076706,23:06.0
0.0028751,8.55E-05,0.00057564,-0.0010361,-0.0008681,23:06.0
0.0030187,-8.34E-06,0.00045689,-0.0011528,-0.00097446,23:06.0
0.003037,-0.00014627,0.00033179,-0.0012419,-0.0010737,23:06.0
0.0028529,-0.00031085,0.00014291,-0.0012948,-0.0011216,23:06.0
0.0024475,-0.00049128,-7.72E-05,-0.0012949,-0.0011182,23:06.0
0.0019422,-0.00068624,-0.00025498,-0.0012518,-0.0010737,23:06.0
0.0016475,-0.00068757,-0.00037828,-0.0011653,-0.0009665,23:06.0
0.0015255,-0.0005968,-0.00048462,-0.0010753,-0.00086661,23:06.0
0.0016462,-0.0004557,-0.00056504,-0.0010307,-0.00081238,23:06.0
0.0022829,1.56E-05,-0.00052435,-0.00093872,-0.00070371,23:06.0
0.0029313,0.00047528,-0.0004839,-0.00087724,-0.00063898,23:06.0
0.0030682,0.00039985,-0.00062098,-0.00099868,-0.00075251,23:06.0
0.0028156,-3.70E-05,-0.00084938,-0.0011759,-0.00094122,23:06.0
0.0023077,-0.00051063,-0.0011145,-0.0013124,-0.0010912,23:06.0
0.001782,-0.00083028,-0.0013622,-0.0013672,-0.0011172,23:06.0
0.0014574,-0.00085688,-0.0015213,-0.0012609,-0.0010095,23:06.0
0.0012274,-0.0007611,-0.0016651,-0.0011148,-0.00087026,23:06.0
0.0010822,-0.00071393,-0.0017918,-0.0010498,-0.00077552,23:06.0
0.0011508,-0.00062302,-0.0018825,-0.0010231,-0.00073995,23:06.0
0.0014418,-0.00043985,-0.0019404,-0.0010157,-0.00072282,23:06.0
0.0018366,-0.00024788,-0.0019686,-0.0010419,-0.00073093,23:06.0
0.0021453,-0.00017116,-0.0020582,-0.0010987,-0.00078761,23:06.0
0.0022266,-0.00020329,-0.0021605,-0.0011524,-0.00082454,23:06.0
0.0020656,-0.00027034,-0.0022281,-0.001167,-0.00081814,23:06.0
0.0017478,-0.00039947,-0.0023627,-0.0011328,-0.00078817,23:06.0
0.0013366,-0.00051183,-0.0025081,-0.0010456,-0.00070776,23:06.0
0.00089286,-0.00057127,-0.0026141,-0.00095924,-0.00061856,23:06.0
0.00055532,-0.00068656,-0.0027449,-0.0009284,-0.00059259,23:06.0
0.00044974,-0.00076249,-0.0028443,-0.00093128,-0.00060382,23:06.1
0.0006155,-0.00071308,-0.0028955,-0.00096246,-0.00063112,23:06.1
0.00091888,-0.00065141,-0.0029521,-0.001013,-0.00068466,23:06.1
0.0011567,-0.00061956,-0.0030052,-0.0010558,-0.00074172,23:06.1
0.0012692,-0.00059622,-0.0030711,-0.0010921,-0.00077574,23:06.1
0.0012325,-0.00058375,-0.0031517,-0.0010531,-0.00074107,23:06.1
0.0010235,-0.00055835,-0.0032357,-0.00092893,-0.00063007,23:06.1
0.00071824,-0.00052437,-0.0033274,-0.00082015,-0.00052023,23:06.1
0.0004025,-0.00054942,-0.0034079,-0.00070253,-0.00044527,23:06.1
0.00016718,-0.00059419,-0.0034738,-0.00057213,-0.00039625,23:06.1
0.00010246,-0.00065096,-0.0035224,-0.00052252,-0.0004337,23:06.1
0.00017239,-0.00080133,-0.0035582,-0.00054141,-0.00056655,23:06.1
0.00032299,-0.00089099,-0.0035462,-0.00056568,-0.00070482,23:06.1
0.00051923,-0.00090836,-0.0034826,-0.00057273,-0.00082759,23:06.1
0.0006359,-0.00096521,-0.0034486,-0.00054019,-0.00089168,23:06.1
0.00058846,-0.00091651,-0.0034051,-0.0004382,-0.00084421,23:06.1
0.00041378,-0.0008148,-0.0033405,-0.00029465,-0.00075579,23:06.1
0.00018105,-0.00070759,-0.0033352,-0.00013049,-0.00062145,23:06.1
-2.32E-05,-0.0005089,-0.0033487,5.92E-05,-0.00042061,23:06.1
-0.00013674,-0.00034266,-0.0033751,0.00020204,-0.00025472,23:06.1
-0.00019957,-0.00025448,-0.0034595,0.00023949,-0.00017188,23:06.1
-0.00017737,-0.00015649,-0.0035241,0.00016367,-0.00011894,23:06.1
-3.82E-05,-2.26E-06,-0.0035362,2.37E-05,-6.06E-05,23:06.1
0.00015005,0.0001822,-0.0035308,-0.00012984,-9.68E-06,23:06.1
0.00042347,0.00050604,-0.0034486,-0.00031329,0.00011797,23:06.1
0.00060433,0.00096878,-0.0033136,-0.00044092,0.00034934,23:06.1
0.00049274,0.0011625,-0.0032254,-0.00050644,0.00053872,23:06.1
0.00016795,0.0010502,-0.0031986,-0.00062266,0.00064729,23:06.1
-0.00028919,0.00088461,-0.0031778,-0.00072118,0.0006822,23:06.1
-0.00060718,0.0006226,-0.0030797,-0.0007839,0.00062917,23:06.1
-0.00063782,0.00033386,-0.0029915,-0.00087081,0.00054477,23:06.1
-0.00042919,0.0002468,-0.0029415,-0.00093963,0.00047121,23:06.1
4.67E-06,0.00029166,-0.002816,-0.00096822,0.00040937,23:06.1
0.00030788,0.00016132,-0.0027545,-0.00092399,0.00033051,23:06.1
0.00029873,-8.67E-05,-0.0028665,-0.00079346,0.00027123,23:06.1
0.00013224,-0.00019526,-0.0030516,-0.00056022,0.00030219,23:06.1
-0.00026634,-0.00033254,-0.0032241,-0.00027173,0.00034587,23:06.1
-0.00083553,-0.00062405,-0.0033169,-0.00010651,0.00030011,23:06.1
-0.0012939,-0.00085978,-0.0033528,-1.72E-05,0.00022653,23:06.1
-0.0015355,-0.00094889,-0.0033586,9.47E-05,0.00018938,23:06.1
-0.0014771,-0.00092503,-0.0033126,0.00014897,0.00011963,23:06.1
-0.0011679,-0.00084916,-0.0032535,0.00016617,1.00E-05,23:06.1
-0.00088473,-0.0007969,-0.0032027,0.00015928,-8.37E-05,23:06.1
-0.00063838,-0.00073912,-0.0031592,0.00010803,-0.00016196,23:06.1
-0.00040198,-0.00065648,-0.0031224,0.00010133,-0.00018804,23:06.1
-0.00040752,-0.00060273,-0.0030816,0.00015108,-0.00014974,23:06.1
-0.00055599,-0.00052383,-0.0030376,0.00021691,-6.89E-05,23:06.1
-0.00063282,-0.00034527,-0.0029978,0.00033608,7.57E-05,23:06.1
-0.00079113,-0.00022152,-0.0029673,0.00045052,0.00021267,23:06.1
-0.0010068,-0.00030169,-0.0029191,0.0004377,0.0002289,23:06.1
-0.0011285,-0.00051224,-0.0028815,0.00031323,0.00013397,23:06.2
-0.0011951,-0.00072948,-0.0028281,0.00014283,-7.41E-06,23:06.2
-0.0010564,-0.00080612,-0.0026756,-7.50E-06,-0.00012307,23:06.2
-0.00073117,-0.00072277,-0.0025166,-7.47E-05,-0.00016427,23:06.2
-0.0005758,-0.00065583,-0.0023726,-9.78E-05,-0.00016394,23:06.2
-0.00065048,-0.00064683,-0.0021926,-9.29E-05,-0.00013375,23:06.2
-0.00086808,-0.00063368,-0.0020449,-1.12E-05,-4.50E-05,23:06.2
-0.0011617,-0.00061095,-0.0019575,0.000101,7.26E-05,23:06.2
-0.0013649,-0.00057605,-0.0018828,0.00018563,0.00016727,23:06.2
-0.0014555,-0.00055713,-0.0017942,0.00022907,0.00021454,23:06.2
-0.0014208,-0.00055353,-0.0017211,0.00020852,0.0002047,23:06.2
-0.0012245,-0.00055858,-0.0016483,0.00014133,0.0001291,23:06.2
-0.0009994,-0.00058404,-0.0015544,6.34E-05,3.12E-05,23:06.2
-0.00078901,-0.00055863,-0.0014516,2.24E-05,-1.37E-05,23:06.2
-0.0006662,-0.00050628,-0.0013746,2.91E-05,-2.21E-05,23:06.2
-0.00075152,-0.00048681,-0.0013358,9.12E-05,1.32E-05,23:06.2
-0.00091158,-0.00042442,-0.0012471,0.0002609,0.00014942,23:06.2
0.059816,0.00059916,-0.029028,-0.019914,-0.019529,23:06.2
0.087128,0.00079844,-0.040453,-0.028893,-0.028485,23:06.2
0.065474,0.00050309,-0.03137,-0.021686,-0.021474,23:06.2
0.078845,0.00040959,-0.036982,-0.026171,-0.026005,23:06.2
0.073382,0.00030583,-0.034509,-0.024314,-0.024253,23:06.2
0.073599,0.00043036,-0.034253,-0.024205,-0.024246,23:06.2
0.077447,0.0006462,-0.035483,-0.025274,-0.025391,23:06.2
0.073418,0.00067736,-0.03354,-0.023801,-0.024027,23:06.2
0.076656,0.0006265,-0.034845,-0.024827,-0.02513,23:06.2
0.07472,0.00059452,-0.034025,-0.024129,-0.024509,23:06.2
0.074756,0.00070539,-0.033938,-0.023992,-0.024447,23:06.2
0.075595,0.00086278,-0.03414,-0.024081,-0.024616,23:06.2
0.074311,0.00091863,-0.033457,-0.023534,-0.024167,23:06.2
0.075463,0.00084024,-0.033787,-0.023888,-0.024603,23:06.2
0.074913,0.00072012,-0.033398,-0.023731,-0.024515,23:06.2
0.075222,0.00059948,-0.033358,-0.023871,-0.024731,23:06.2
0.075528,0.00041594,-0.033353,-0.024008,-0.024929,23:06.2
0.075202,0.00033666,-0.033112,-0.023886,-0.024859,23:06.2
0.075544,0.00038829,-0.03313,-0.023912,-0.024951,23:06.2
0.075131,0.00042289,-0.032877,-0.023674,-0.02478,23:06.2
0.074976,0.00047987,-0.032787,-0.023523,-0.02469,23:06.2
0.074872,0.00055117,-0.032649,-0.023385,-0.024605,23:06.2
0.074762,0.00060415,-0.032432,-0.023263,-0.024529,23:06.2
0.074998,0.00066227,-0.032339,-0.023269,-0.024583,23:06.2
0.075201,0.00070509,-0.032163,-0.023277,-0.024628,23:06.2
0.075579,0.00073951,-0.032022,-0.023351,-0.024725,23:06.2
0.075829,0.00077316,-0.031896,-0.023387,-0.024784,23:06.2
0.07593,0.00079279,-0.031756,-0.023393,-0.024815,23:06.2
0.07592,0.00077558,-0.031657,-0.023376,-0.024822,23:06.2
0.075671,0.00073764,-0.031572,-0.023294,-0.024745,23:06.2
0.075453,0.00074689,-0.0315,-0.023226,-0.024667,23:06.2
0.075323,0.00076801,-0.031435,-0.023176,-0.024608,23:06.2
0.075289,0.00078559,-0.031366,-0.02317,-0.024588,23:06.3
0.075463,0.0008303,-0.031286,-0.023244,-0.024634,23:06.3
0.075802,0.00084851,-0.031213,-0.023369,-0.024723,23:06.3
0.076144,0.00089727,-0.031133,-0.023494,-0.024806,23:06.3
0.07644,0.00099359,-0.031042,-0.023586,-0.024865,23:06.3
0.076665,0.0010315,-0.030972,-0.023653,-0.0249,23:06.3
0.076631,0.0010168,-0.030917,-0.023685,-0.02489,23:06.3
0.076381,0.00096158,-0.030885,-0.023693,-0.024845,23:06.3
0.076137,0.00088602,-0.030877,-0.023708,-0.024798,23:06.3
0.075936,0.00084757,-0.030861,-0.023727,-0.024766,23:06.3
0.075915,0.00086067,-0.030813,-0.023773,-0.024762,23:06.3
0.076117,0.00087577,-0.03076,-0.02388,-0.02481,23:06.3
0.076388,0.00090013,-0.030697,-0.024021,-0.024899,23:06.3
0.076727,0.00096104,-0.030605,-0.024152,-0.024984,23:06.3
0.076993,0.00094938,-0.030557,-0.024279,-0.025072,23:06.3
0.077252,0.0011166,-0.030462,-0.024293,-0.025045,23:06.3
0.077668,0.0016211,-0.030254,-0.024146,-0.024847,23:06.3
0.077715,0.0018616,-0.030134,-0.024047,-0.024702,23:06.3
0.077214,0.0015979,-0.030154,-0.024087,-0.024699,23:06.3
0.076626,0.001139,-0.030247,-0.024253,-0.024813,23:06.3
0.076192,0.00068887,-0.030352,-0.024474,-0.024981,23:06.3
0.076152,0.0005141,-0.030358,-0.02458,-0.025061,23:06.3
0.076563,0.00066289,-0.03027,-0.024637,-0.025099,23:06.3
0.077047,0.00083344,-0.030166,-0.024736,-0.025155,23:06.3
0.077354,0.00091009,-0.030089,-0.02481,-0.02519,23:06.3
0.07751,0.0009698,-0.030031,-0.024862,-0.025211,23:06.3
0.077519,0.0010104,-0.029959,-0.024859,-0.025183,23:06.3
0.077369,0.0010616,-0.02988,-0.024781,-0.025084,23:06.3
0.077198,0.0011385,-0.029818,-0.024707,-0.024983,23:06.3
0.077128,0.0011911,-0.029767,-0.024666,-0.024918,23:06.3
0.07712,0.0012054,-0.029716,-0.024673,-0.024908,23:06.3
0.077189,0.0011352,-0.029674,-0.024773,-0.024984,23:06.3
0.077405,0.0010375,-0.029618,-0.024916,-0.025116,23:06.3
0.077624,0.00097229,-0.029532,-0.025044,-0.025239,23:06.3
0.077775,0.00091482,-0.029451,-0.025158,-0.025336,23:06.3
0.077909,0.00091608,-0.029348,-0.025197,-0.025368,23:06.3
0.077859,0.0009286,-0.02923,-0.025171,-0.025326,23:06.3
0.077666,0.00093412,-0.029146,-0.025129,-0.025266,23:06.3
0.077463,0.00092051,-0.029064,-0.025073,-0.025204,23:06.3
0.077337,0.00094814,-0.028948,-0.025017,-0.025141,23:06.3
0.077597,0.0012246,-0.028745,-0.024914,-0.025051,23:06.3
0.078054,0.0015051,-0.028516,-0.024866,-0.024993,23:06.3
0.078322,0.0015365,-0.028374,-0.024938,-0.025086,23:06.3
0.078357,0.0013045,-0.028297,-0.025109,-0.025287,23:06.3
0.078181,0.00085351,-0.028269,-0.025318,-0.025481,23:06.3
0.078041,0.00061348,-0.028204,-0.02537,-0.025581,23:06.3
0.077998,0.00065735,-0.028058,-0.025365,-0.02555,23:06.3
0.07791,0.00073704,-0.027901,-0.025247,-0.025442,23:06.3
0.077787,0.00080995,-0.027752,-0.025136,-0.025337,23:06.3
0.077705,0.00085131,-0.027604,-0.025187,-0.025283,23:06.3
0.077779,0.00091368,-0.027462,-0.025019,-0.025279,23:06.4
0.077929,0.00090557,-0.027383,-0.025307,-0.025325,23:06.4
0.078367,0.0010649,-0.027268,-0.025765,-0.025349,23:06.4
0.079167,0.0015505,-0.027035,-0.025295,-0.025296,23:06.4
0.079556,0.0017131,-0.026911,-0.025076,-0.025315,23:06.4
0.079336,0.0014239,-0.02696,-0.025359,-0.025438,23:06.4
0.078937,0.0010177,-0.027039,-0.025393,-0.025551,23:06.4
0.078431,0.00061115,-0.027096,-0.025505,-0.025629,23:06.4
0.078083,0.00048996,-0.027092,-0.025501,-0.025604,23:06.4
0.078162,0.0006808,-0.027012,-0.025377,-0.025495,23:06.4
0.078374,0.00085067,-0.026934,-0.025394,-0.025454,23:06.4
0.078627,0.0009441,-0.02691,-0.025413,-0.02549,23:06.4
0.079096,0.0010977,-0.026875,-0.025484,-0.025543,23:06.4
0.079457,0.001143,-0.026831,-0.025594,-0.025632,23:06.4
0.079494,0.00096989,-0.026847,-0.025712,-0.025762,23:06.4
0.079366,0.0007291,-0.026917,-0.02584,-0.025875,23:06.4
0.079075,0.00048683,-0.027,-0.02591,-0.025929,23:06.4
0.078795,0.00037489,-0.027037,-0.025912,-0.025918,23:06.4
0.078657,0.00039266,-0.027027,-0.025861,-0.02586,23:06.4
0.078617,0.0004526,-0.026997,-0.02581,-0.0258,23:06.4
0.078802,0.00060083,-0.026935,-0.025798,-0.025775,23:06.4
0.079098,0.00068771,-0.026887,-0.025836,-0.025812,23:06.4
0.079324,0.00065288,-0.026893,-0.025939,-0.025937,23:06.4
0.079531,0.00058003,-0.026925,-0.026071,-0.02609,23:06.4
0.079668,0.00046178,-0.026969,-0.026179,-0.026194,23:06.4
0.079704,0.00040353,-0.026998,-0.02623,-0.026236,23:06.4
0.079678,0.00043444,-0.026993,-0.026198,-0.026207,23:06.4
0.079556,0.00045456,-0.026992,-0.026123,-0.026147,23:06.4
0.079391,0.00045732,-0.027011,-0.026078,-0.026107,23:06.4
0.079322,0.00046132,-0.027028,-0.026064,-0.026091,23:06.4
0.079407,0.00046654,-0.027049,-0.02609,-0.026119,23:06.4
0.079625,0.00047094,-0.027079,-0.026162,-0.0262,23:06.4
0.079932,0.00046921,-0.027097,-0.026261,-0.026312,23:06.4
0.080247,0.00045377,-0.027115,-0.026362,-0.026423,23:06.4
0.080471,0.00044088,-0.027141,-0.026434,-0.026499,23:06.4
0.080554,0.00043977,-0.027165,-0.026472,-0.026538,23:06.4
0.080532,0.00043902,-0.027166,-0.026452,-0.026524,23:06.4
0.080422,0.00045583,-0.027166,-0.026381,-0.026461,23:06.4
0.080247,0.00045736,-0.027192,-0.026336,-0.026423,23:06.4
0.080168,0.00043906,-0.027216,-0.026322,-0.026415,23:06.4
0.080209,0.00040486,-0.027243,-0.026365,-0.026449,23:06.4
0.080414,0.0004117,-0.027265,-0.02645,-0.026526,23:06.4
0.081001,0.00072985,-0.027174,-0.02643,-0.0265,23:06.4
0.081621,0.0011912,-0.026993,-0.026337,-0.0264,23:06.4
0.081813,0.0013378,-0.026881,-0.02631,-0.026376,23:06.4
0.0816,0.001142,-0.026913,-0.026371,-0.026448,23:06.4
0.08089,0.00058892,-0.027055,-0.026496,-0.0266,23:06.4
0.080025,-4.46E-06,-0.027157,-0.02656,-0.02667,23:06.4
0.079579,-0.00016684,-0.027145,-0.026489,-0.026599,23:06.4
0.079368,-0.00016391,-0.027101,-0.026397,-0.026545,23:06.4
0.079346,-0.00010593,-0.027036,-0.026342,-0.026502,23:06.5
0.079543,6.16E-05,-0.026954,-0.026313,-0.026458,23:06.5
0.079673,0.00012061,-0.026882,-0.026307,-0.026456,23:06.5
0.079928,0.00027315,-0.026789,-0.026268,-0.026437,23:06.5
0.080195,0.00052613,-0.026688,-0.026177,-0.026363,23:06.5
0.080044,0.00058214,-0.026609,-0.026072,-0.026272,23:06.5
0.079658,0.0004951,-0.026558,-0.025971,-0.026206,23:06.5
0.078954,0.0002424,-0.026532,-0.025874,-0.026144,23:06.5
0.078075,-2.90E-05,-0.026484,-0.025748,-0.026033,23:06.5
0.077576,-6.89E-06,-0.026323,-0.025521,-0.025828,23:06.5
0.077183,0.00014234,-0.026066,-0.025257,-0.025582,23:06.5
0.0767,0.00019005,-0.025854,-0.025073,-0.02541,23:06.5
0.076301,0.00014977,-0.025682,-0.024965,-0.02532,23:06.5
0.075935,0.00010261,-0.025457,-0.024866,-0.025233,23:06.5
0.075339,9.90E-05,-0.025185,-0.024672,-0.025041,23:06.5
0.074386,0.00010545,-0.02485,-0.02436,-0.024731,23:06.5
0.073422,0.00011356,-0.024451,-0.023975,-0.024355,23:06.5
0.072396,0.00015482,-0.02406,-0.023563,-0.023941,23:06.5
0.071184,0.00022461,-0.02365,-0.02314,-0.023523,23:06.5
0.070138,0.00026935,-0.023222,-0.022732,-0.023127,23:06.5
0.06919,0.00027353,-0.022886,-0.022442,-0.022832,23:06.5
0.0682,0.00021157,-0.022582,-0.022228,-0.022618,23:06.5
0.067366,0.00010819,-0.022236,-0.021997,-0.022364,23:06.5
0.066512,8.80E-05,-0.021863,-0.021743,-0.022095,23:06.5
0.06554,0.00012548,-0.021487,-0.021443,-0.021788,23:06.5
0.064634,0.00014794,-0.02109,-0.02107,-0.021385,23:06.5
0.063431,0.00010505,-0.020673,-0.020636,-0.02099,23:06.5
0.061977,9.40E-05,-0.020306,-0.020225,-0.020514,23:06.5
0.060804,0.00034032,-0.019855,-0.019744,-0.01991,23:06.5
0.059733,0.00060435,-0.019306,-0.019172,-0.01944,23:06.5
0.058409,0.00054063,-0.018886,-0.01877,-0.019109,23:06.5
0.056979,0.000296,-0.018545,-0.018489,-0.018784,23:06.5
0.055768,8.41E-05,-0.018158,-0.018173,-0.018472,23:06.5
0.054616,-4.29E-05,-0.017745,-0.017871,-0.018163,23:06.5
0.053205,-6.61E-05,-0.017321,-0.017415,-0.0177,23:06.5
0.051477,-0.00011351,-0.016864,-0.016854,-0.017115,23:06.5
0.049646,-0.00021788,-0.016342,-0.016393,-0.016633,23:06.5
0.047786,-0.00020301,-0.015786,-0.015833,-0.016066,23:06.5
0.045857,-4.89E-05,-0.015167,-0.015103,-0.015318,23:06.5
0.044242,0.00025277,-0.014372,-0.014289,-0.014494,23:06.5
0.04257,0.00056177,-0.013565,-0.013477,-0.013664,23:06.5
0.040268,0.0005931,-0.01279,-0.012717,-0.012912,23:06.5
0.037704,0.00035802,-0.011982,-0.012021,-0.012187,23:06.5
0.034905,-4.26E-05,-0.011329,-0.011432,-0.011579,23:06.5
0.031897,-0.00033484,-0.010604,-0.010736,-0.010888,23:06.5
0.029156,-0.00035149,-0.009662,-0.0098369,-0.0099336,23:06.5
0.026354,-0.0003064,-0.0087382,-0.0088376,-0.0089499,23:06.5
0.023387,-0.0002447,-0.0078558,-0.0079443,-0.0079747,23:06.5
0.020927,-0.00022386,-0.0069798,-0.0070113,-0.0070272,23:06.5
0.018511,-0.00028082,-0.0061016,-0.0060926,-0.0061288,23:06.5
0.015918,-0.00024624,-0.0053473,-0.00546,-0.0053696,23:06.6
0.013855,-3.30E-05,-0.0045771,-0.0046309,-0.0046623,23:06.6
0.012311,0.0004135,-0.0036281,-0.0039295,-0.0037804,23:06.6
0.010607,0.00072344,-0.0027943,-0.0031276,-0.0030102,23:06.6
0.0083477,0.00050048,-0.0021588,-0.0024628,-0.0024434,23:06.6
0.00617,8.65E-05,-0.0016102,-0.0023041,-0.0018995,23:06.6
0.0039861,-0.00034969,-0.0011203,-0.0012029,-0.0014308,23:06.6
0.001607,-0.00072358,-0.00067095,-0.0016192,-0.00089061,23:06.6
-0.00010433,-0.00065281,-0.00014555,-0.0026779,-0.00023083,23:06.6
-0.0013956,-0.000397,0.00046495,-0.0004832,0.00029396,23:06.6
-0.0026721,-0.000287,0.00098808,0.00085987,0.00071977,23:06.6
-0.0037153,-0.00017619,0.0014597,0.00061869,0.0011519,23:06.6
-0.0045301,-5.40E-05,0.0019419,0.0013649,0.0015418,23:06.6
-0.0053146,2.02E-05,0.0023884,0.0015886,0.0018915,23:06.6
-0.006342,-9.49E-06,0.0027379,0.0018247,0.002205,23:06.6
-0.0074937,-0.00010302,0.003044,0.0022857,0.0025303,23:06.6
-0.0086021,-0.00015533,0.0034067,0.0024278,0.0028503,23:06.6
-0.0096297,-0.0001444,0.0037489,0.002817,0.0031728,23:06.6
-0.010559,-7.99E-05,0.0040682,0.0031168,0.003532,23:06.6
-0.01136,-0.00014028,0.004357,0.0033424,0.0037872,23:06.6
-0.011951,-0.00022507,0.0045837,0.0035487,0.0039595,23:06.6
-0.012519,-0.00020111,0.0048492,0.0036741,0.0041501,23:06.6
-0.013004,-0.00017034,0.0051327,0.0038607,0.0043278,23:06.6
-0.0131,0.00018195,0.005435,0.0040625,0.0045701,23:06.6
-0.013236,0.00064819,0.0057821,0.0043404,0.0048823,23:06.6
-0.013926,0.00058951,0.0060198,0.0045385,0.0050955,23:06.6
-0.015027,0.00019148,0.0061294,0.0046133,0.0052005,23:06.6
-0.016187,-0.00023073,0.0062064,0.0047052,0.005301,23:06.6
-0.01706,-0.00056387,0.006299,0.0047905,0.0054025,23:06.6
-0.017652,-0.00071156,0.0064368,0.0048899,0.0054973,23:06.6
-0.018076,-0.00072978,0.006569,0.0049812,0.0056192,23:06.6
-0.018264,-0.00065442,0.0067353,0.0050621,0.0057496,23:06.6
-0.018237,-0.00043233,0.0069913,0.0051949,0.0058685,23:06.6
-0.018097,-3.07E-05,0.0072834,0.0053958,0.0060611,23:06.6
-0.018094,0.00032696,0.0075573,0.0056175,0.0063026,23:06.6
-0.018378,0.00038868,0.0077223,0.0057585,0.0064545,23:06.6
-0.019062,0.00012547,0.0077593,0.0058079,0.0065216,23:06.6
-0.019984,-0.0002758,0.0077472,0.005833,0.0065685,23:06.6
-0.020698,-0.00056512,0.0077457,0.0058725,0.006615,23:06.6
-0.021143,-0.00069951,0.0077953,0.005925,0.0066726,23:06.6
-0.021185,-0.00054387,0.0079269,0.0060165,0.0067821,23:06.6
-0.020898,-0.00017703,0.0081108,0.006142,0.0069209,23:06.6
-0.020814,-7.90E-05,0.0082281,0.0061946,0.006976,23:06.6
-0.020994,-0.00020784,0.0082578,0.0061732,0.0069586,23:06.6
-0.021222,-0.00024013,0.0083163,0.0062005,0.0069931,23:06.6
-0.021551,-0.00028274,0.0083944,0.0062906,0.0070845,23:06.6
-0.022013,-0.00039385,0.0084306,0.0063779,0.0071642,23:06.6
-0.022349,-0.00035935,0.0085072,0.0064954,0.0072842,23:06.6
-0.022539,-0.00025153,0.0086189,0.0066377,0.0074307,23:06.6
-0.022771,-0.00028014,0.0086742,0.0066964,0.0074892,23:06.7
-0.022899,-0.000356,0.0086952,0.0066754,0.0074782,23:06.7
-0.022907,-0.00042794,0.008724,0.0066459,0.0074392,23:06.7
-0.022899,-0.00048866,0.0087784,0.0066244,0.0073989,23:06.7
-0.022874,-0.00049302,0.0088264,0.0066081,0.007384,23:06.7
-0.022957,-0.00049769,0.0088695,0.0066318,0.0074,23:06.7
-0.023032,-0.00037885,0.0089811,0.0067417,0.0075049,23:06.7
