ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
-0.0001003,-3.76E-06,-1.85E-06,4.83E-05,2.71E-05,21:20.3
-0.00017666,-5.71E-06,1.92E-05,7.02E-05,4.88E-05,21:20.3
-0.00021409,-1.38E-06,2.52E-05,8.10E-05,6.15E-05,21:20.3
-0.00020347,-2.20E-06,2.17E-05,7.48E-05,5.52E-05,21:20.3
-0.00014453,-8.12E-06,-3.33E-06,5.59E-05,3.47E-05,21:20.3
-5.02E-05,-8.79E-06,-3.65E-05,2.26E-05,6.27E-06,21:20.3
1.90E-05,-1.40E-05,-5.48E-05,-1.92E-06,-1.94E-05,21:20.3
4.50E-05,-1.79E-05,-6.14E-05,-9.23E-06,-3.26E-05,21:20.3
3.35E-05,-1.08E-05,-5.69E-05,-6.06E-06,-2.59E-05,21:20.3
-2.62E-05,-8.75E-06,-3.53E-05,1.59E-05,-9.54E-07,21:20.3
-9.72E-05,-1.12E-05,-1.14E-05,3.60E-05,2.18E-05,21:20.3
-0.0001565,-1.08E-05,4.12E-06,5.38E-05,4.12E-05,21:20.3
-0.00020959,-1.06E-05,1.74E-05,7.26E-05,5.73E-05,21:20.3
-0.00019573,-8.31E-06,1.36E-05,6.60E-05,4.93E-05,21:20.3
-0.00011577,-1.19E-05,-1.22E-05,4.04E-05,2.42E-05,21:20.3
-4.71E-05,-1.93E-05,-3.67E-05,1.16E-05,-2.82E-07,21:20.3
1.50E-05,-2.02E-05,-5.82E-05,-9.58E-06,-2.38E-05,21:20.3
5.68E-05,-2.08E-05,-6.99E-05,-2.08E-05,-3.38E-05,21:20.4
3.01E-05,-1.86E-05,-5.95E-05,-1.88E-05,-2.33E-05,21:20.4
-3.27E-05,-1.43E-05,-4.12E-05,6.99E-06,-6.44E-06,21:20.4
-9.76E-05,-1.50E-05,-2.21E-05,3.30E-05,1.77E-05,21:20.4
-0.00016562,-1.50E-05,-6.95E-07,5.12E-05,4.35E-05,21:20.4
-0.00021184,-1.41E-05,1.25E-05,6.40E-05,4.83E-05,21:20.4
-0.00018836,-1.48E-05,6.31E-06,5.60E-05,3.86E-05,21:20.4
-0.00011127,-1.60E-05,-1.63E-05,3.30E-05,2.05E-05,21:20.4
-3.46E-05,-1.76E-05,-4.55E-05,4.05E-06,-1.16E-05,21:20.4
3.87E-05,-2.06E-05,-7.31E-05,-2.08E-05,-3.62E-05,21:20.4
7.11E-05,-2.57E-05,-8.48E-05,-2.85E-05,-4.18E-05,21:20.4
3.67E-05,-2.62E-05,-7.53E-05,-1.54E-05,-3.16E-05,21:20.4
-1.11E-05,-2.21E-05,-5.36E-05,8.38E-06,-8.78E-06,21:20.4
-7.50E-05,-2.09E-05,-3.06E-05,2.95E-05,1.26E-05,21:20.4
-0.00015071,-2.00E-05,-1.17E-05,5.06E-05,3.09E-05,21:20.4
-0.00018034,-1.93E-05,-1.56E-06,5.86E-05,4.18E-05,21:20.4
-0.00015991,-2.32E-05,-9.21E-06,4.58E-05,3.63E-05,21:20.4
-9.68E-05,-2.60E-05,-3.14E-05,2.55E-05,1.37E-05,21:20.4
-7.27E-06,-2.43E-05,-6.13E-05,-3.84E-06,-1.82E-05,21:20.4
5.82E-05,-2.40E-05,-9.06E-05,-3.11E-05,-4.06E-05,21:20.4
8.28E-05,-2.49E-05,-0.0001021,-3.91E-05,-5.24E-05,21:20.4
6.63E-05,-2.61E-05,-8.99E-05,-2.70E-05,-4.57E-05,21:20.4
1.05E-06,-2.95E-05,-6.40E-05,-1.53E-06,-1.75E-05,21:20.4
-7.54E-05,-2.68E-05,-4.07E-05,1.84E-05,5.03E-06,21:20.4
-0.00013252,-2.27E-05,-2.08E-05,3.56E-05,2.64E-05,21:20.4
-0.00017399,-2.57E-05,-6.67E-06,5.39E-05,4.24E-05,21:20.4
-0.00015142,-2.66E-05,-1.84E-05,4.15E-05,2.73E-05,21:20.4
-6.08E-05,-2.78E-05,-4.73E-05,7.49E-06,-1.43E-06,21:20.4
1.92E-05,-2.60E-05,-7.50E-05,-1.65E-05,-2.78E-05,21:20.4
7.90E-05,-2.13E-05,-9.80E-05,-3.75E-05,-5.18E-05,21:20.4
0.00011675,-2.65E-05,-0.00010498,-4.57E-05,-6.00E-05,21:20.4
8.93E-05,-2.93E-05,-9.61E-05,-3.32E-05,-4.85E-05,21:20.4
1.87E-05,-2.69E-05,-7.64E-05,-1.71E-05,-2.85E-05,21:20.4
-4.84E-05,-2.79E-05,-5.07E-05,5.90E-06,-8.28E-06,21:20.4
-0.00010868,-2.53E-05,-3.24E-05,2.92E-05,1.28E-05,21:20.4
-0.0001417,-2.03E-05,-1.87E-05,3.67E-05,2.77E-05,21:20.4
-0.00010955,-1.80E-05,-2.06E-05,2.80E-05,1.99E-05,21:20.4
-3.66E-05,-2.02E-05,-5.15E-05,2.04E-06,-8.78E-06,21:20.4
3.85E-05,-2.37E-05,-7.98E-05,-2.77E-05,-3.54E-05,21:20.4
0.00011098,-2.27E-05,-9.35E-05,-4.83E-05,-5.25E-05,21:20.4
0.00014829,-2.09E-05,-0.0001048,-5.77E-05,-6.57E-05,21:20.4
0.00011894,-2.20E-05,-9.59E-05,-5.01E-05,-5.95E-05,21:20.4
4.61E-05,-2.58E-05,-7.11E-05,-2.91E-05,-3.23E-05,21:20.4
-2.72E-05,-2.47E-05,-5.01E-05,-2.07E-06,-7.53E-06,21:20.4
-7.99E-05,-1.90E-05,-2.87E-05,1.98E-05,1.08E-05,21:20.4
-0.00010152,-1.92E-05,-1.81E-05,2.58E-05,1.82E-05,21:20.4
-7.32E-05,-1.99E-05,-3.01E-05,1.61E-05,7.99E-06,21:20.4
-2.60E-06,-1.81E-05,-5.26E-05,-8.66E-06,-1.61E-05,21:20.4
8.05E-05,-2.07E-05,-8.10E-05,-3.62E-05,-4.89E-05,21:20.4
0.00015038,-2.37E-05,-0.00010593,-5.80E-05,-7.08E-05,21:20.4
0.00017389,-2.48E-05,-0.00010933,-6.98E-05,-7.80E-05,21:20.5
0.00014601,-2.17E-05,-9.54E-05,-5.77E-05,-7.22E-05,21:20.5
8.58E-05,-1.50E-05,-7.45E-05,-3.14E-05,-4.35E-05,21:20.5
1.36E-05,-1.43E-05,-5.14E-05,-8.56E-06,-1.44E-05,21:20.5
-3.95E-05,-1.47E-05,-3.36E-05,7.87E-06,3.44E-06,21:20.5
-6.85E-05,-1.25E-05,-2.60E-05,1.60E-05,1.49E-05,21:20.5
-4.86E-05,-1.71E-05,-3.60E-05,6.28E-06,-2.59E-07,21:20.5
3.61E-05,-2.16E-05,-6.24E-05,-2.14E-05,-2.86E-05,21:20.5
0.00011646,-2.12E-05,-8.80E-05,-4.82E-05,-5.21E-05,21:20.5
0.00017676,-2.24E-05,-0.00010658,-7.21E-05,-7.92E-05,21:20.5
0.00021679,-2.05E-05,-0.00011727,-8.20E-05,-8.60E-05,21:20.5
0.00018732,-1.93E-05,-0.00011036,-6.47E-05,-6.96E-05,21:20.5
0.00011868,-1.85E-05,-8.82E-05,-4.47E-05,-5.50E-05,21:20.5
5.19E-05,-1.35E-05,-5.95E-05,-2.29E-05,-3.53E-05,21:20.5
-1.01E-05,-1.60E-05,-3.50E-05,-1.40E-06,-9.98E-06,21:20.5
-4.05E-05,-1.67E-05,-3.11E-05,2.39E-06,3.05E-06,21:20.5
-7.26E-06,-1.07E-05,-4.18E-05,-8.87E-06,-1.02E-05,21:20.5
7.71E-05,-1.15E-05,-6.25E-05,-3.80E-05,-4.30E-05,21:20.5
0.00015965,-1.35E-05,-9.78E-05,-6.32E-05,-7.02E-05,21:20.5
0.00022517,-1.74E-05,-0.0001218,-7.90E-05,-8.88E-05,21:20.5
0.00025426,-1.92E-05,-0.0001231,-9.48E-05,-9.89E-05,21:20.5
0.00021965,-1.27E-05,-0.00011378,-8.02E-05,-8.77E-05,21:20.5
0.00015287,-1.32E-05,-9.05E-05,-5.22E-05,-6.15E-05,21:20.5
8.49E-05,-1.36E-05,-6.25E-05,-3.28E-05,-3.76E-05,21:20.5
3.07E-05,-9.61E-06,-4.43E-05,-1.13E-05,-2.08E-05,21:20.5
9.20E-06,-1.37E-05,-3.71E-05,-9.02E-06,-1.15E-05,21:20.5
4.35E-05,-1.60E-05,-4.77E-05,-2.51E-05,-2.63E-05,21:20.5
0.00012719,-1.63E-05,-7.64E-05,-4.75E-05,-5.82E-05,21:20.5
0.00021156,-2.09E-05,-0.00010328,-7.56E-05,-8.13E-05,21:20.5
0.00027191,-1.67E-05,-0.00012076,-9.68E-05,-0.00010314,21:20.5
0.00029722,-1.38E-05,-0.00013248,-0.00010936,-0.00011397,21:20.5
0.00026743,-1.92E-05,-0.00012037,-9.97E-05,-9.82E-05,21:20.5
0.00019775,-1.39E-05,-9.08E-05,-6.95E-05,-7.77E-05,21:20.5
0.00013199,-1.19E-05,-7.08E-05,-4.80E-05,-5.44E-05,21:20.5
7.53E-05,-1.80E-05,-5.41E-05,-3.35E-05,-3.40E-05,21:20.5
4.61E-05,-1.31E-05,-4.36E-05,-2.56E-05,-3.40E-05,21:20.5
8.98E-05,-1.00E-05,-5.43E-05,-3.61E-05,-3.80E-05,21:20.5
-2.58E-05,-3.71E-05,-1.21E-05,1.75E-05,-3.52E-06,21:20.5
-4.05E-06,-2.06E-05,6.75E-07,8.45E-06,-1.74E-05,21:20.5
8.24E-05,-3.16E-05,-4.93E-05,-2.57E-05,-4.82E-05,21:20.5
9.10E-05,-2.85E-05,-3.82E-05,-2.41E-05,-4.48E-05,21:20.5
5.54E-05,-3.49E-05,-2.50E-05,-1.17E-05,-3.48E-05,21:20.5
-2.14E-05,-3.06E-05,-4.69E-06,1.69E-05,-1.57E-05,21:20.5
-9.28E-05,-2.90E-05,1.83E-05,4.13E-05,1.56E-05,21:20.6
-0.00015473,-2.72E-05,3.80E-05,5.91E-05,3.78E-05,21:20.6
-0.00018751,-2.56E-05,4.98E-05,6.97E-05,4.59E-05,21:20.6
-0.00013906,-3.72E-05,3.10E-05,5.30E-05,3.23E-05,21:20.6
-6.77E-05,-3.43E-05,4.30E-06,2.66E-05,2.12E-06,21:20.6
3.26E-06,-3.08E-05,-2.14E-05,-4.05E-07,-2.60E-05,21:20.6
6.97E-05,-3.90E-05,-4.13E-05,-2.16E-05,-4.52E-05,21:20.6
7.89E-05,-4.04E-05,-4.39E-05,-2.18E-05,-4.89E-05,21:20.6
4.01E-05,-3.63E-05,-2.95E-05,-8.18E-06,-3.41E-05,21:20.6
-2.88E-05,-3.48E-05,-6.08E-06,1.33E-05,-1.04E-05,21:20.6
-0.00011281,-3.67E-05,1.54E-05,4.22E-05,1.34E-05,21:20.6
-0.00016525,-3.36E-05,3.58E-05,6.42E-05,3.21E-05,21:20.6
-0.00018806,-3.19E-05,4.53E-05,7.05E-05,4.28E-05,21:20.6
-0.00016188,-3.43E-05,3.17E-05,5.73E-05,2.95E-05,21:20.6
-7.22E-05,-3.24E-05,2.21E-06,2.66E-05,-4.26E-06,21:20.6
7.11E-06,-3.43E-05,-2.55E-05,1.96E-06,-2.50E-05,21:20.6
5.31E-05,-3.81E-05,-4.26E-05,-1.28E-05,-3.87E-05,21:20.6
7.16E-05,-3.72E-05,-4.97E-05,-2.00E-05,-4.92E-05,21:20.6
3.96E-05,-3.15E-05,-3.66E-05,-4.24E-06,-3.30E-05,21:20.6
-3.07E-05,-2.73E-05,-8.05E-06,2.27E-05,-4.39E-06,21:20.6
-0.00011078,-3.36E-05,1.18E-05,4.37E-05,1.86E-05,21:20.6
-0.00017349,-3.76E-05,2.72E-05,6.30E-05,3.75E-05,21:20.6
-0.00020047,-3.56E-05,4.07E-05,7.38E-05,4.33E-05,21:20.6
-0.00015914,-3.70E-05,2.75E-05,5.94E-05,3.02E-05,21:20.6
-6.73E-05,-3.73E-05,-1.99E-06,3.22E-05,7.30E-06,21:20.6
-1.06E-06,-3.50E-05,-2.52E-05,8.43E-06,-1.96E-05,21:20.6
4.87E-05,-3.40E-05,-4.86E-05,-1.68E-05,-4.18E-05,21:20.6
7.29E-05,-3.33E-05,-5.54E-05,-2.21E-05,-4.26E-05,21:20.6
2.16E-05,-3.57E-05,-3.47E-05,7.04E-07,-2.62E-05,21:20.6
-5.10E-05,-3.99E-05,-1.14E-05,2.25E-05,-6.23E-06,21:20.6
-0.00011481,-3.90E-05,8.04E-06,4.52E-05,1.98E-05,21:20.6
-0.00018508,-3.66E-05,2.81E-05,6.80E-05,4.36E-05,21:20.6
-0.00020343,-3.83E-05,3.08E-05,6.69E-05,4.45E-05,21:20.6
-0.0001522,-4.20E-05,1.11E-05,5.16E-05,2.63E-05,21:20.6
-8.63E-05,-4.56E-05,-1.21E-05,3.14E-05,1.82E-06,21:20.6
-1.38E-05,-4.55E-05,-3.72E-05,2.08E-06,-2.77E-05,21:20.6
5.26E-05,-4.17E-05,-5.72E-05,-1.34E-05,-4.46E-05,21:20.6
6.25E-05,-3.83E-05,-5.58E-05,-1.10E-05,-4.06E-05,21:20.6
1.55E-05,-3.95E-05,-4.30E-05,-2.17E-06,-3.09E-05,21:20.6
-5.89E-05,-4.01E-05,-2.10E-05,2.37E-05,-7.79E-06,21:20.6
-0.00013434,-3.51E-05,6.48E-06,5.21E-05,2.32E-05,21:20.6
-0.00018346,-3.36E-05,2.25E-05,6.46E-05,4.06E-05,21:20.6
-0.00020024,-3.66E-05,2.74E-05,7.08E-05,4.79E-05,21:20.6
-0.00017049,-3.52E-05,2.07E-05,6.34E-05,3.57E-05,21:20.6
-8.66E-05,-3.27E-05,-7.29E-06,3.33E-05,1.41E-06,21:20.6
3.34E-06,-3.61E-05,-4.06E-05,9.80E-06,-2.51E-05,21:20.6
5.13E-05,-3.69E-05,-5.49E-05,2.03E-06,-3.77E-05,21:20.6
5.88E-05,-3.05E-05,-5.73E-05,-7.55E-06,-4.38E-05,21:20.6
2.79E-05,-2.52E-05,-4.01E-05,6.61E-06,-3.01E-05,21:20.6
-4.35E-05,-1.85E-05,-4.55E-06,4.69E-05,3.53E-07,21:20.6
-0.00011537,-1.00E-05,1.80E-05,7.36E-05,2.49E-05,21:20.7
-0.00016147,-3.10E-06,3.84E-05,9.22E-05,4.30E-05,21:20.7
-0.00017857,4.31E-06,5.10E-05,0.00010551,4.92E-05,21:20.7
-0.00013572,3.10E-06,3.19E-05,9.33E-05,2.69E-05,21:20.7
-4.85E-05,-2.12E-06,6.43E-06,6.59E-05,-3.31E-06,21:20.7
2.91E-05,1.75E-06,-1.64E-05,4.06E-05,-2.36E-05,21:20.7
8.30E-05,5.88E-06,-3.93E-05,2.28E-05,-3.82E-05,21:20.7
9.45E-05,6.14E-06,-4.05E-05,2.55E-05,-3.80E-05,21:20.7
4.02E-05,1.15E-05,-1.66E-05,5.28E-05,-2.11E-05,21:20.7
-4.06E-05,2.03E-05,1.03E-05,8.47E-05,5.54E-06,21:20.7
-0.00010266,2.33E-05,3.10E-05,0.00011329,2.95E-05,21:20.7
-0.00016393,2.14E-05,5.02E-05,0.00013831,4.21E-05,21:20.7
-0.00018584,2.18E-05,5.54E-05,0.00014225,4.94E-05,21:20.7
-0.00012026,2.73E-05,3.97E-05,0.00012248,3.78E-05,21:20.7
-3.94E-05,3.03E-05,1.46E-05,9.27E-05,6.20E-06,21:20.7
2.79E-05,2.59E-05,-1.63E-05,6.11E-05,-2.09E-05,21:20.7
9.23E-05,2.41E-05,-3.59E-05,3.59E-05,-3.49E-05,21:20.7
0.00010264,3.16E-05,-2.59E-05,2.92E-05,-2.85E-05,21:20.7
5.70E-05,4.43E-05,-4.32E-06,4.33E-05,-5.20E-06,21:20.7
-8.68E-06,5.26E-05,1.72E-05,6.45E-05,2.35E-05,21:20.7
-7.90E-05,5.10E-05,4.43E-05,8.24E-05,5.19E-05,21:20.7
-0.00013395,4.89E-05,5.88E-05,9.20E-05,6.77E-05,21:20.7
-0.00014349,5.33E-05,5.55E-05,8.72E-05,7.45E-05,21:20.7
-9.50E-05,5.77E-05,4.29E-05,6.00E-05,6.79E-05,21:20.7
-1.15E-05,5.35E-05,1.33E-05,1.63E-05,3.31E-05,21:20.7
7.48E-05,4.89E-05,-1.56E-05,-1.45E-05,-2.07E-06,21:20.7
0.00011778,4.83E-05,-2.79E-05,-2.43E-05,-1.33E-05,21:20.7
0.00010602,3.63E-05,-3.12E-05,-2.48E-05,-1.31E-05,21:20.7
6.54E-05,2.09E-05,-1.82E-05,-1.15E-05,-1.80E-06,21:20.7
-1.46E-05,1.35E-05,4.94E-06,1.27E-05,2.35E-05,21:20.7
-0.00010327,7.45E-06,1.96E-05,3.60E-05,4.91E-05,21:20.7
-0.0001563,7.86E-06,3.37E-05,5.72E-05,7.03E-05,21:20.7
-0.00018179,4.81E-06,3.80E-05,6.31E-05,7.36E-05,21:20.7
-0.00015001,-1.01E-05,1.49E-05,4.64E-05,4.85E-05,21:20.7
-6.64E-05,-1.68E-05,-1.21E-05,2.44E-05,1.62E-05,21:20.7
2.81E-06,-2.23E-05,-3.95E-05,1.72E-06,-1.71E-05,21:20.7
4.17E-05,-3.81E-05,-6.91E-05,-1.78E-05,-4.07E-05,21:20.7
4.18E-05,-4.62E-05,-7.06E-05,-1.69E-05,-3.65E-05,21:20.7
-1.68E-05,-4.68E-05,-5.28E-05,3.06E-06,-2.08E-05,21:20.7
-0.00010614,-5.18E-05,-3.45E-05,3.11E-05,2.66E-06,21:20.7
-0.00018309,-5.57E-05,-1.19E-05,5.68E-05,2.88E-05,21:20.7
-0.00023962,-5.67E-05,4.12E-06,7.27E-05,4.03E-05,21:20.7
-0.00024692,-6.05E-05,2.77E-06,7.34E-05,4.06E-05,21:20.7
-0.00018189,-6.37E-05,-1.28E-05,5.61E-05,2.58E-05,21:20.7
-0.00011098,-6.73E-05,-3.93E-05,2.91E-05,-2.31E-06,21:20.7
-4.99E-05,-6.94E-05,-7.02E-05,9.59E-07,-2.71E-05,21:20.7
1.42E-05,-6.40E-05,-8.49E-05,-1.45E-05,-4.07E-05,21:20.7
9.97E-06,-6.60E-05,-7.89E-05,-7.40E-06,-4.30E-05,21:20.7
-5.13E-05,-7.07E-05,-6.31E-05,9.92E-06,-3.20E-05,21:20.7
-0.00012329,-6.66E-05,-3.76E-05,3.37E-05,1.54E-07,21:20.7
-0.0002001,-6.85E-05,-1.26E-05,6.17E-05,3.24E-05,21:20.8
-0.00025103,-6.86E-05,-1.36E-06,7.61E-05,4.34E-05,21:20.8
-0.00025969,-6.50E-05,-4.86E-06,7.41E-05,4.30E-05,21:20.8
-0.00020062,-6.82E-05,-1.76E-05,5.80E-05,2.41E-05,21:20.8
-0.00012475,-6.90E-05,-3.91E-05,3.00E-05,-8.47E-06,21:20.8
-5.08E-05,-7.04E-05,-6.74E-05,9.74E-06,-2.77E-05,21:20.8
9.39E-06,-7.22E-05,-8.36E-05,-2.98E-06,-3.85E-05,21:20.8
-4.07E-05,-7.06E-05,-7.92E-05,-6.86E-06,-4.00E-05,21:20.8
-3.45E-05,-7.00E-05,-6.20E-05,1.55E-05,-1.93E-05,21:20.8
-9.09E-06,-6.71E-05,-3.75E-05,4.35E-05,8.81E-06,21:20.8
-0.00017701,-6.91E-05,-1.45E-05,6.20E-05,3.03E-05,21:20.8
-0.00027727,-7.46E-05,-1.10E-06,7.96E-05,4.72E-05,21:20.8
-0.00024758,-7.25E-05,-2.55E-06,8.08E-05,5.01E-05,21:20.8
-0.00021881,-7.01E-05,-2.15E-05,5.99E-05,2.99E-05,21:20.8
-0.00012387,-6.99E-05,-4.85E-05,3.36E-05,7.88E-07,21:20.8
-4.37E-05,-7.31E-05,-7.35E-05,8.46E-06,-2.24E-05,21:20.8
-1.40E-05,-7.74E-05,-9.11E-05,-1.02E-05,-3.78E-05,21:20.8
-8.60E-06,-7.65E-05,-8.55E-05,-4.32E-06,-3.62E-05,21:20.8
-6.23E-05,-7.46E-05,-6.17E-05,2.05E-05,-1.19E-05,21:20.8
-0.00013766,-7.10E-05,-4.07E-05,4.01E-05,1.51E-05,21:20.8
-0.00021298,-7.17E-05,-2.01E-05,5.96E-05,3.57E-05,21:20.8
-0.00026909,-7.25E-05,-2.04E-06,8.21E-05,5.11E-05,21:20.8
-0.00027106,-8.48E-05,6.49E-06,9.72E-05,3.40E-05,21:20.8
-0.0002289,-0.00012079,5.01E-06,0.00011398,-1.63E-05,21:20.8
-0.00017498,-0.00014323,3.73E-07,0.00013401,-7.32E-05,21:20.8
-0.00012551,-0.00017738,-8.41E-07,0.00014887,-0.00013574,21:20.8
-8.66E-05,-0.00022921,-2.84E-06,0.00016598,-0.00019053,21:20.8
-0.00010675,-0.00026873,1.92E-05,0.00020407,-0.00022724,21:20.8
-0.00019526,-0.00031496,6.63E-05,0.00026295,-0.00023989,21:20.8
-0.00026742,-0.00030313,0.00011708,0.00031657,-0.00022445,21:20.8
-0.00029558,-0.00023831,0.00018211,0.0003478,-0.00020634,21:20.8
-0.00030987,-0.00017506,0.00021385,0.00036916,-0.00017716,21:20.8
-0.00029072,-9.64E-05,0.00017931,0.0003908,-0.00014217,21:20.8
-0.00023044,-4.04E-05,0.00010561,0.00040439,-0.00010859,21:20.8
-0.00014141,5.03E-05,-1.53E-07,0.00041362,-5.04E-05,21:20.8
-6.58E-06,0.00023265,-8.19E-05,0.00039504,9.15E-06,21:20.8
0.0001285,0.00044345,-0.00013525,0.00034271,9.32E-05,21:20.8
0.00020438,0.00064338,-0.00021441,0.00025199,0.00021539,21:20.8
0.00030382,0.00085211,-0.00025231,5.06E-05,0.00033869,21:20.8
0.00043672,0.0011066,-0.00022813,-0.00016806,0.00046923,21:20.8
0.00050203,0.0012772,-0.00021775,-0.00034705,0.00056652,21:20.8
0.00059852,0.0013469,-0.00021802,-0.00058655,0.00062732,21:20.8
0.00078658,0.0014614,-0.00020385,-0.00076398,0.0006622,21:20.8
0.00095152,0.0014671,-0.0001778,-0.00088499,0.00062638,21:20.8
0.001096,0.0013267,-0.00016024,-0.0010678,0.00056072,21:20.8
0.0011827,0.0012239,-0.00017361,-0.0011874,0.00050852,21:20.8
0.0011598,0.0010847,-0.00018021,-0.0012328,0.00046818,21:20.8
0.0010608,0.00083292,-0.00016754,-0.0011879,0.00043693,21:20.8
0.00074805,0.00050651,-0.00022767,-0.0010002,0.00042663,21:20.8
0.00026718,0.00018805,-0.00037114,-0.00078859,0.00045654,21:20.8
-0.00010922,-5.48E-06,-0.00045559,-0.0005782,0.00047325,21:20.9
-0.00033901,-0.00011573,-0.0004248,-0.00039776,0.00043448,21:20.9
-0.0003859,-0.00016657,-0.00034506,-0.00031501,0.00035087,21:20.9
-0.00026652,-0.00013389,-0.00027016,-0.00027622,0.00025211,21:20.9
-0.00014832,-8.76E-05,-0.00021522,-0.00024576,0.00016895,21:20.9
-5.33E-05,-6.75E-05,-0.00017352,-0.00022251,8.48E-05,21:20.9
9.84E-06,-7.36E-05,-0.00014839,-0.00019193,2.27E-05,21:20.9
2.11E-05,-5.58E-05,-0.00010722,-0.00014818,1.55E-05,21:20.9
1.04E-05,5.52E-07,-3.70E-05,-0.00010197,2.68E-05,21:20.9
-2.06E-05,3.46E-05,2.16E-05,-5.22E-05,4.14E-05,21:20.9
-5.88E-05,5.22E-05,7.15E-05,2.27E-06,5.70E-05,21:20.9
-0.0001082,5.34E-05,9.58E-05,2.45E-05,5.75E-05,21:20.9
-0.00012464,3.08E-05,8.62E-05,2.02E-05,4.59E-05,21:20.9
-7.26E-05,1.36E-05,6.94E-05,1.16E-05,2.28E-05,21:20.9
-3.27E-06,1.43E-06,3.42E-05,-8.76E-06,-1.20E-05,21:20.9
6.34E-05,-4.19E-06,4.29E-06,-2.72E-05,-4.15E-05,21:20.9
9.14E-05,-1.27E-05,-6.35E-08,-3.26E-05,-5.28E-05,21:20.9
6.06E-05,-2.76E-05,5.82E-06,-1.86E-05,-4.73E-05,21:20.9
-3.08E-06,-2.62E-05,2.99E-05,9.88E-06,-3.12E-05,21:20.9
-9.10E-05,-2.23E-05,5.98E-05,3.67E-05,-1.04E-05,21:20.9
-0.00015694,-2.45E-05,8.05E-05,6.29E-05,1.28E-05,21:20.9
-0.00018604,-2.38E-05,9.60E-05,8.08E-05,2.65E-05,21:20.9
-0.00018441,-2.83E-05,9.36E-05,7.65E-05,1.47E-05,21:20.9
-0.00012331,-3.10E-05,7.26E-05,5.40E-05,-1.26E-05,21:20.9
-3.88E-05,-3.20E-05,4.93E-05,3.24E-05,-3.70E-05,21:20.9
2.62E-05,-3.59E-05,2.89E-05,1.59E-05,-5.93E-05,21:20.9
6.14E-05,-2.94E-05,1.48E-05,2.85E-06,-7.50E-05,21:20.9
4.31E-05,-2.71E-05,2.16E-05,1.25E-05,-6.54E-05,21:20.9
-1.83E-05,-3.35E-05,4.72E-05,3.80E-05,-3.90E-05,21:20.9
-9.27E-05,-2.89E-05,6.80E-05,6.15E-05,-1.45E-05,21:20.9
-0.00015942,-2.52E-05,8.70E-05,8.76E-05,9.00E-06,21:20.9
-0.00019994,-2.78E-05,0.00010512,0.00010059,2.04E-05,21:20.9
-0.00018794,-2.66E-05,0.00010012,9.06E-05,1.02E-05,21:20.9
-0.00011635,-2.72E-05,7.77E-05,6.97E-05,-1.11E-05,21:20.9
-4.08E-05,-2.84E-05,5.17E-05,4.17E-05,-3.79E-05,21:20.9
1.77E-05,-2.78E-05,2.67E-05,1.43E-05,-6.29E-05,21:20.9
6.53E-05,-3.24E-05,1.83E-05,5.68E-06,-7.43E-05,21:20.9
4.67E-05,-3.41E-05,3.08E-05,2.01E-05,-6.70E-05,21:20.9
-2.01E-05,-2.57E-05,5.27E-05,3.82E-05,-4.66E-05,21:20.9
-8.30E-05,-2.37E-05,7.64E-05,5.97E-05,-2.43E-05,21:20.9
-0.00015841,-2.69E-05,9.91E-05,8.92E-05,-2.62E-06,21:20.9
-0.00019885,-2.42E-05,0.00011204,0.00010112,9.84E-06,21:20.9
-0.00017049,-2.49E-05,0.00010972,9.20E-05,5.11E-06,21:20.9
-0.00011614,-2.68E-05,9.05E-05,6.97E-05,-1.43E-05,21:20.9
-3.50E-05,-2.38E-05,5.88E-05,3.96E-05,-4.43E-05,21:20.9
4.55E-05,-2.14E-05,3.92E-05,1.99E-05,-6.32E-05,21:20.9
7.39E-05,-1.97E-05,3.67E-05,8.98E-06,-6.79E-05,21:20.9
5.68E-05,-1.85E-05,4.14E-05,1.38E-05,-7.12E-05,21:20.9
-1.89E-06,-1.66E-05,6.49E-05,3.87E-05,-5.28E-05,21:20.9
-7.88E-05,-1.37E-05,9.68E-05,6.45E-05,-1.92E-05,21:20.9
-0.00013482,-1.29E-05,0.00011853,8.55E-05,1.09E-06,21:21.0
-0.00016784,-1.17E-05,0.00013317,9.27E-05,1.07E-05,21:21.0
-0.00015819,-9.75E-06,0.00012793,8.55E-05,1.20E-06,21:21.0
-8.67E-05,-7.71E-06,0.00010351,6.52E-05,-2.54E-05,21:21.0
3.31E-06,-4.81E-06,8.15E-05,3.13E-05,-4.77E-05,21:21.0
6.65E-05,-6.96E-06,6.38E-05,7.72E-06,-6.75E-05,21:21.0
9.58E-05,-7.86E-06,5.53E-05,3.19E-06,-7.90E-05,21:21.0
7.80E-05,-1.03E-06,6.31E-05,1.26E-05,-7.11E-05,21:21.0
2.00E-05,3.26E-06,8.59E-05,3.16E-05,-5.20E-05,21:21.0
-4.31E-05,5.70E-06,0.00011619,5.55E-05,-2.81E-05,21:21.0
-0.0001071,1.10E-05,0.00013788,8.00E-05,-2.54E-06,21:21.0
-0.00014832,1.35E-05,0.00015219,9.12E-05,1.05E-05,21:21.0
-0.00011827,1.33E-05,0.00014979,8.25E-05,-1.96E-06,21:21.0
-3.92E-05,1.44E-05,0.0001223,5.53E-05,-2.65E-05,21:21.0
